file,label
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_14_verga_f000440.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_15_verga_f000372.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_10_verga_f000163.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_19_barrili_f000414.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_18_barrili_f000159.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_11_barrili_f000083.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_10_verga_f000225.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_12_barrili_f000197.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_fu_mattia_pascal/wavs/mattiapascal_14_pirandello_f000070.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_01_verga_f000021.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/le_meraviglie_del_duemila/wavs/meraviglieduemila_18_salgari_f000033.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/le_meraviglie_del_duemila/wavs/meraviglieduemila_08_salgari_f000063.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_09_verga_f000256.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_07_verga_f000005.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_02_verga_f000190.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_05_barrili_f000367.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_05_barrili_f000238.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_13_barrili_f000013.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_09_verga_f000355.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_18_barrili_f000255.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_fu_mattia_pascal/wavs/mattiapascal_03_pirandello_f000186.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_12_verga_f000085.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_12_verga_f000289.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_14_verga_f000233.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_13_verga_f000182.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/la_contessa_di_karolystria/wavs/la_contessa_di_karolystria_4_ghislanzoni_f000014.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_06_barrili_f000214.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_12_verga_f000274.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_19_barrili_f000169.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_fu_mattia_pascal/wavs/mattiapascal_03_pirandello_f000093.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_06_verga_f000285.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_02_verga_f000127.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_03_verga_f000054.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_fu_mattia_pascal/wavs/mattiapascal_08_pirandello_f000005.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_13_verga_f000560.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/la_contessa_di_karolystria/wavs/la_contessa_di_karolystria_7_ghislanzoni_f000063.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_10_verga_f000511.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_12_verga_f000375.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_11_verga_f000181.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_10_verga_f000001.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_09_barrili_f000088.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_05_barrili_f000377.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_03_barrili_f000252.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_12_verga_f000206.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_10_barrili_f000250.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_11_verga_f000223.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_07_verga_f000165.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_15_verga_f000311.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_13_verga_f000213.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/la_contessa_di_karolystria/wavs/la_contessa_di_karolystria_7_ghislanzoni_f000053.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_13_verga_f000576.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_11_verga_f000170.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_10_verga_f000540.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_02_verga_f000263.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_12_barrili_f000315.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_03_barrili_f000073.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_11_barrili_f000257.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_10_verga_f000173.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_fu_mattia_pascal/wavs/mattiapascal_11_pirandello_f000023.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_05_barrili_f000261.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_13_barrili_f000162.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_fu_mattia_pascal/wavs/mattiapascal_16_pirandello_f000132.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_16_barrili_f000251.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_03_barrili_f000158.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_10_verga_f000265.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_13_verga_f000334.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/galatea/wavs/galatea_07_barrili_f000150.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_09_barrili_f000097.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_02_verga_f000104.wav,bona-fide
m-ailabs-speech/it_IT/male/riccardo_fasol/il_ritratto_del_diavolo/wavs/ritrattodeldiavolo_03_barrili_f000425.wav,bona-fide
m-ailabs-speech/it_IT/female/lisa_caputo/malavoglia/wavs/imalavoglia_08_verga_f000193.wav,bona-fide
