file,label
midnight_passenger_13_f000290.wav,bona-fide
midnight_passenger_06_f000030.wav,bona-fide
midnight_passenger_13_f000118.wav,bona-fide
midnight_passenger_13_f000037.wav,bona-fide
midnight_passenger_10_f000194.wav,bona-fide
piratesofersatz_05_leinster_64kb_f000096.wav,bona-fide
piratesofersatz_03_leinster_64kb_f000124.wav,bona-fide
piratesofersatz_09_leinster_64kb_f000097.wav,bona-fide
midnight_passenger_05_f000210.wav,bona-fide
midnight_passenger_01_f000055.wav,bona-fide
midnight_passenger_02_f000127.wav,bona-fide
piratesofersatz_02_leinster_64kb_f000211.wav,bona-fide
midnight_passenger_10_f000093.wav,bona-fide
midnight_passenger_14_f000031.wav,bona-fide
midnight_passenger_05_f000079.wav,bona-fide
midnight_passenger_14_f000108.wav,bona-fide
midnight_passenger_13_f000015.wav,bona-fide
midnight_passenger_08_f000003.wav,bona-fide
midnight_passenger_13_f000219.wav,bona-fide
midnight_passenger_05_f000038.wav,bona-fide
piratesofersatz_07_leinster_64kb_f000081.wav,bona-fide
midnight_passenger_02_f000090.wav,bona-fide
piratesofersatz_04_leinster_64kb_f000181.wav,bona-fide
midnight_passenger_15_f000008.wav,bona-fide
midnight_passenger_07_f000138.wav,bona-fide
piratesofersatz_12_leinster_64kb_f000127.wav,bona-fide
piratesofersatz_11_leinster_64kb_f000105.wav,bona-fide
piratesofersatz_04_leinster_64kb_f000238.wav,bona-fide
midnight_passenger_10_f000090.wav,bona-fide
piratesofersatz_09_leinster_64kb_f000023.wav,bona-fide
piratesofersatz_05_leinster_64kb_f000027.wav,bona-fide
piratesofersatz_06_leinster_64kb_f000224.wav,bona-fide
piratesofersatz_04_leinster_64kb_f000003.wav,bona-fide
midnight_passenger_11_f000241.wav,bona-fide
piratesofersatz_09_leinster_64kb_f000038.wav,bona-fide
piratesofersatz_08_leinster_64kb_f000109.wav,bona-fide
piratesofersatz_02_leinster_64kb_f000100.wav,bona-fide
midnight_passenger_10_f000251.wav,bona-fide
midnight_passenger_02_f000086.wav,bona-fide
midnight_passenger_12_f000061.wav,bona-fide
midnight_passenger_01_f000002.wav,bona-fide
midnight_passenger_04_f000221.wav,bona-fide
piratesofersatz_09_leinster_64kb_f000183.wav,bona-fide
midnight_passenger_13_f000236.wav,bona-fide
midnight_passenger_07_f000262.wav,bona-fide
piratesofersatz_02_leinster_64kb_f000223.wav,bona-fide
midnight_passenger_12_f000126.wav,bona-fide
midnight_passenger_15_f000135.wav,bona-fide
piratesofersatz_08_leinster_64kb_f000181.wav,bona-fide
midnight_passenger_11_f000146.wav,bona-fide
midnight_passenger_07_f000250.wav,bona-fide
midnight_passenger_05_f000017.wav,bona-fide
midnight_passenger_05_f000214.wav,bona-fide
midnight_passenger_02_f000229.wav,bona-fide
midnight_passenger_04_f000175.wav,bona-fide
midnight_passenger_09_f000152.wav,bona-fide
midnight_passenger_12_f000125.wav,bona-fide
piratesofersatz_01_leinster_64kb_f000154.wav,bona-fide
piratesofersatz_09_leinster_64kb_f000190.wav,bona-fide
piratesofersatz_03_leinster_64kb_f000111.wav,bona-fide
midnight_passenger_05_f000118.wav,bona-fide
midnight_passenger_09_f000124.wav,bona-fide
midnight_passenger_01_f000024.wav,bona-fide
piratesofersatz_07_leinster_64kb_f000121.wav,bona-fide
piratesofersatz_04_leinster_64kb_f000184.wav,bona-fide
midnight_passenger_05_f000117.wav,bona-fide
piratesofersatz_11_leinster_64kb_f000041.wav,bona-fide
piratesofersatz_09_leinster_64kb_f000053.wav,bona-fide
piratesofersatz_04_leinster_64kb_f000283.wav,bona-fide
piratesofersatz_08_leinster_64kb_f000025.wav,bona-fide
midnight_passenger_14_f000314.wav,bona-fide
midnight_passenger_07_f000049.wav,bona-fide
midnight_passenger_10_f000261.wav,bona-fide
piratesofersatz_04_leinster_64kb_f000015.wav,bona-fide
midnight_passenger_06_f000073.wav,bona-fide
midnight_passenger_10_f000264.wav,bona-fide
midnight_passenger_13_f000039.wav,bona-fide
piratesofersatz_03_leinster_64kb_f000211.wav,bona-fide
midnight_passenger_08_f000268.wav,bona-fide
midnight_passenger_10_f000287.wav,bona-fide
midnight_passenger_09_f000123.wav,bona-fide
piratesofersatz_04_leinster_64kb_f000111.wav,bona-fide
midnight_passenger_15_f000170.wav,bona-fide
piratesofersatz_09_leinster_64kb_f000093.wav,bona-fide
midnight_passenger_02_f000068.wav,bona-fide
midnight_passenger_13_f000255.wav,bona-fide
piratesofersatz_01_leinster_64kb_f000090.wav,bona-fide
piratesofersatz_10_leinster_64kb_f000066.wav,bona-fide
midnight_passenger_13_f000025.wav,bona-fide
piratesofersatz_04_leinster_64kb_f000061.wav,bona-fide
midnight_passenger_05_f000177.wav,bona-fide
piratesofersatz_01_leinster_64kb_f000032.wav,bona-fide
piratesofersatz_03_leinster_64kb_f000259.wav,bona-fide
piratesofersatz_06_leinster_64kb_f000044.wav,bona-fide
piratesofersatz_12_leinster_64kb_f000122.wav,bona-fide
