file,label
Kanzlerin_35_15_f000055.wav,bona-fide
Kanzlerin_37_16_f000038.wav,bona-fide
Die_Kanzlerin_direkt_06_13_f000019.wav,bona-fide
liebesbriefe_02_f000036.wav,bona-fide
Kanzlerin_16_16_f000027.wav,bona-fide
Die_Kanzlerin_direkt_24_12_f000018.wav,bona-fide
Kanzlerin_27_16_f000011.wav,bona-fide
liebesbriefe_05_f000085.wav,bona-fide
Kanzlerin_31_13_f000036.wav,bona-fide
Kanzlerin_11_15_f000009.wav,bona-fide
Kanzlerin_12_16_f000012.wav,bona-fide
Kanzlerin_30_17_f000015.wav,bona-fide
Kanzlerin_09_14_f000022.wav,bona-fide
liebesbriefe_07_f000003.wav,bona-fide
Kanzlerin_37_13_f000029.wav,bona-fide
Kanzlerin_11_13_f000007.wav,bona-fide
Kanzlerin_17_14_f000018.wav,bona-fide
Kanzlerin_32_13_f000018.wav,bona-fide
Die_Kanzlerin_direkt_09_13_f000009.wav,bona-fide
Kanzlerin_08_14_f000057.wav,bona-fide
Kanzlerin_12_17_f000047.wav,bona-fide
Kanzlerin_40_16_f000010.wav,bona-fide
Die_Kanzlerin_direkt_34_08_f000018.wav,bona-fide
Kanzlerin_18_13_f000009.wav,bona-fide
Kanzlerin_38_17_f000055.wav,bona-fide
Kanzlerin_12_16_f000005.wav,bona-fide
liebesbriefe_10_f000012.wav,bona-fide
Kanzlerin_17_17_f000041.wav,bona-fide
Kanzlerin_11_12_f000043.wav,bona-fide
Kanzlerin_27_17_f000049.wav,bona-fide
Die_Kanzlerin_direkt_42_16_f000027.wav,bona-fide
Kanzlerin_36_17_f000022.wav,bona-fide
liebesbriefe_05_f000061.wav,bona-fide
Kanzlerin_02_14_f000011.wav,bona-fide
Kanzlerin_26_14_f000035.wav,bona-fide
Kanzlerin_15_13_f000008.wav,bona-fide
Kanzlerin_15_15_f000054.wav,bona-fide
Die_Kanzlerin_direkt_25_07_f000019.wav,bona-fide
Die_Kanzlerin_direkt_37_08_f000008.wav,bona-fide
Kanzlerin_15_14_f000028.wav,bona-fide
Kanzlerin_14_16_f000062.wav,bona-fide
Kanzlerin_14_15_f000023.wav,bona-fide
liebesbriefe_07_f000061.wav,bona-fide
Kanzlerin_19_12_f000048.wav,bona-fide
Kanzlerin_07_13_f000005.wav,bona-fide
liebesbriefe_09_f000060.wav,bona-fide
Kanzlerin_02_14_f000029.wav,bona-fide
Kanzlerin_39_16_f000010.wav,bona-fide
Kanzlerin_10_17_f000035.wav,bona-fide
Die_Kanzlerin_direkt_19_07_f000013.wav,bona-fide
Kanzlerin_39_17_f000011.wav,bona-fide
Kanzlerin_07_13_f000009.wav,bona-fide
Kanzlerin_19_12_f000017.wav,bona-fide
Die_Kanzlerin_direkt_26_07_f000013.wav,bona-fide
Kanzlerin_15_14_f000011.wav,bona-fide
Kanzlerin_14_16_f000015.wav,bona-fide
Die_Kanzlerin_direkt_42_08_f000008.wav,bona-fide
Kanzlerin_26_17_f000016.wav,bona-fide
Kanzlerin_10_17_f000039.wav,bona-fide
Die_Kanzlerin_direkt_37_08_f000016.wav,bona-fide
Kanzlerin_06_12_f000006.wav,bona-fide
Kanzlerin_22_13_f000020.wav,bona-fide
Kanzlerin_01_14_f000045.wav,bona-fide
20081231_neujahrsansprache_f000049.wav,bona-fide
Die_Kanzlerin_direkt_03_08_f000021.wav,bona-fide
liebesbriefe_07_f000060.wav,bona-fide
Die_Kanzlerin_direkt_20_13_f000006.wav,bona-fide
Kanzlerin_12_16_f000040.wav,bona-fide
Kanzlerin_44_13_f000040.wav,bona-fide
Kanzlerin_21_16_f000031.wav,bona-fide
Kanzlerin_07_15_f000045.wav,bona-fide
Kanzlerin_18_12_f000059.wav,bona-fide
liebesbriefe_06_f000047.wav,bona-fide
Die_Kanzlerin_direkt_16_07_f000006.wav,bona-fide
Die_Kanzlerin_direkt_20_08_f000009.wav,bona-fide
Kanzlerin_21_16_f000050.wav,bona-fide
Kanzlerin_24_14_f000058.wav,bona-fide
Kanzlerin_13_13_f000014.wav,bona-fide
Die_Kanzlerin_direkt_31_08_f000018.wav,bona-fide
Kanzlerin_10_14_f000060.wav,bona-fide
liebesbriefe_12_f000042.wav,bona-fide
Kanzlerin_22_16_f000003.wav,bona-fide
Die_Kanzlerin_direkt_31_07_f000007.wav,bona-fide
Kanzlerin_38_12_f000012.wav,bona-fide
Kanzlerin_14_16_f000053.wav,bona-fide
liebesbriefe_07_f000016.wav,bona-fide
Kanzlerin_28_12_f000012.wav,bona-fide
Kanzlerin_07_14_f000049.wav,bona-fide
Kanzlerin_32_17_f000049.wav,bona-fide
Die_Kanzlerin_direkt_28_07_f000012.wav,bona-fide
Kanzlerin_21_16_f000005.wav,bona-fide
Kanzlerin_32_17_f000048.wav,bona-fide
Kanzlerin_32_12_f000030.wav,bona-fide
Die_Kanzlerin_direkt_10_08_f000002.wav,bona-fide
Kanzlerin_36_17_f000006.wav,bona-fide
Die_Kanzlerin_direkt_35_07_f000001.wav,bona-fide
Kanzlerin_12_12_f000028.wav,bona-fide
Die_Kanzlerin_direkt_23_07_f000014.wav,bona-fide
Die_Kanzlerin_direkt_24_08_f000022.wav,bona-fide
Kanzlerin_30_16_f000040.wav,bona-fide
Kanzlerin_20_15_f000020.wav,bona-fide
Kanzlerin_31_15_f000006.wav,bona-fide
Kanzlerin_39_13_f000007.wav,bona-fide
Kanzlerin_33_13_f000014.wav,bona-fide
Die_Kanzlerin_direkt_26_07_f000020.wav,bona-fide
Kanzlerin_29_13_f000004.wav,bona-fide
Kanzlerin_33_16_f000032.wav,bona-fide
liebesbriefe_05_f000086.wav,bona-fide
Kanzlerin_10_15_f000035.wav,bona-fide
Kanzlerin_03_17_f000036.wav,bona-fide
Kanzlerin_43_13_f000027.wav,bona-fide
Kanzlerin_08_17_f000024.wav,bona-fide
Kanzlerin_38_17_f000011.wav,bona-fide
Kanzlerin_09_17_f000044.wav,bona-fide
Kanzlerin_40_12_f000023.wav,bona-fide
Kanzlerin_19_16_f000045.wav,bona-fide
liebesbriefe_12_f000086.wav,bona-fide
Kanzlerin_39_16_f000043.wav,bona-fide
Kanzlerin_22_17_f000044.wav,bona-fide
Kanzlerin_39_14_f000028.wav,bona-fide
Kanzlerin_05_14_f000058.wav,bona-fide
Kanzlerin_27_14_f000029.wav,bona-fide
Kanzlerin_19_12_f000008.wav,bona-fide
Die_Kanzlerin_direkt_23_08_f000001.wav,bona-fide
Kanzlerin_06_15_f000017.wav,bona-fide
liebesbriefe_09_f000016.wav,bona-fide
Kanzlerin_03_16_f000033.wav,bona-fide
Die_Kanzlerin_direkt_04_08_f000014.wav,bona-fide
Die_Kanzlerin_direkt_26_08_f000017.wav,bona-fide
Kanzlerin_29_16_f000017.wav,bona-fide
Kanzlerin_24_17_f000022.wav,bona-fide
Die_Kanzlerin_direkt_42_07_f000005.wav,bona-fide
Kanzlerin_18_17_f000021.wav,bona-fide
Kanzlerin_13_17_f000036.wav,bona-fide
Kanzlerin_10_12_f000030.wav,bona-fide
Kanzlerin_18_16_f000007.wav,bona-fide
Kanzlerin_13_16_f000007.wav,bona-fide
Kanzlerin_25_12_f000047.wav,bona-fide
Kanzlerin_13_13_f000035.wav,bona-fide
Kanzlerin_15_12_f000045.wav,bona-fide
liebesbriefe_11_f000105.wav,bona-fide
Kanzlerin_12_15_f000017.wav,bona-fide
Kanzlerin_34_15_f000033.wav,bona-fide
liebesbriefe_08_f000016.wav,bona-fide
Die_Kanzlerin_direkt_09_08_f000012.wav,bona-fide
Kanzlerin_16_12_f000036.wav,bona-fide
Kanzlerin_40_17_f000029.wav,bona-fide
Kanzlerin_07_12_f000011.wav,bona-fide
Kanzlerin_36_17_f000009.wav,bona-fide
Kanzlerin_05_16_f000013.wav,bona-fide
Kanzlerin_42_13_f000032.wav,bona-fide
Kanzlerin_09_16_f000013.wav,bona-fide
Kanzlerin_35_16_f000007.wav,bona-fide
Die_Kanzlerin_direkt_08_12_f000007.wav,bona-fide
Kanzlerin_29_14_f000040.wav,bona-fide
Kanzlerin_03_17_f000019.wav,bona-fide
Kanzlerin_39_13_f000013.wav,bona-fide
Kanzlerin_22_16_f000024.wav,bona-fide
Die_Kanzlerin_direkt_27_07_f000012.wav,bona-fide
liebesbriefe_02_f000076.wav,bona-fide
Kanzlerin_28_17_f000040.wav,bona-fide
liebesbriefe_12_f000091.wav,bona-fide
Kanzlerin_28_13_f000017.wav,bona-fide
Kanzlerin_29_15_f000015.wav,bona-fide
Kanzlerin_23_15_f000028.wav,bona-fide
Kanzlerin_04_14_f000047.wav,bona-fide
Kanzlerin_02_17_f000029.wav,bona-fide
Kanzlerin_19_12_f000004.wav,bona-fide
Kanzlerin_17_14_f000056.wav,bona-fide
Die_Kanzlerin_direkt_24_08_f000010.wav,bona-fide
Kanzlerin_26_12_f000026.wav,bona-fide
Kanzlerin_07_17_f000024.wav,bona-fide
Die_Kanzlerin_direkt_16_07_f000022.wav,bona-fide
Kanzlerin_13_14_f000014.wav,bona-fide
Die_Kanzlerin_direkt_34_f000009.wav,bona-fide
Kanzlerin_38_13_f000007.wav,bona-fide
Kanzlerin_43_13_f000026.wav,bona-fide
Die_Kanzlerin_direkt_43_15_f000014.wav,bona-fide
Die_Kanzlerin_direkt_20_08_f000011.wav,bona-fide
Kanzlerin_13_17_f000020.wav,bona-fide
liebesbriefe_03_f000049.wav,bona-fide
Kanzlerin_01_17_f000006.wav,bona-fide
Kanzlerin_06_14_f000057.wav,bona-fide
Kanzlerin_34_14_f000024.wav,bona-fide
Die_Kanzlerin_direkt_13_08_f000013.wav,bona-fide
Kanzlerin_23_17_f000014.wav,bona-fide
Kanzlerin_29_13_f000016.wav,bona-fide
Kanzlerin_29_12_f000010.wav,bona-fide
Die_Kanzlerin_direkt_10_13_f000013.wav,bona-fide
Kanzlerin_17_14_f000034.wav,bona-fide
Kanzlerin_36_17_f000008.wav,bona-fide
Kanzlerin_22_14_f000041.wav,bona-fide
Kanzlerin_01_15_f000042.wav,bona-fide
Kanzlerin_02_14_f000041.wav,bona-fide
Die_Kanzlerin_direkt_20_13_f000019.wav,bona-fide
Die_Kanzlerin_direkt_36_12_f000003.wav,bona-fide
liebesbriefe_03_f000013.wav,bona-fide
Kanzlerin_05_15_f000022.wav,bona-fide
Die_Kanzlerin_direkt_27_08_f000017.wav,bona-fide
Kanzlerin_16_15_f000025.wav,bona-fide
liebesbriefe_02_f000001.wav,bona-fide
Kanzlerin_17_15_f000034.wav,bona-fide
Kanzlerin_08_14_f000034.wav,bona-fide
Kanzlerin_08_15_f000044.wav,bona-fide
Kanzlerin_02_15_f000003.wav,bona-fide
Die_Kanzlerin_direkt_04_08_f000020.wav,bona-fide
Kanzlerin_31_13_f000018.wav,bona-fide
Kanzlerin_35_15_f000041.wav,bona-fide
Kanzlerin_29_13_f000015.wav,bona-fide
Kanzlerin_01_16_f000046.wav,bona-fide
Kanzlerin_37_14_f000027.wav,bona-fide
Kanzlerin_18_17_f000035.wav,bona-fide
Kanzlerin_06_12_f000021.wav,bona-fide
liebesbriefe_04_f000042.wav,bona-fide
Kanzlerin_36_14_f000050.wav,bona-fide
Die_Kanzlerin_direkt_39_08_f000024.wav,bona-fide
Kanzlerin_03_14_f000021.wav,bona-fide
Kanzlerin_38_13_f000010.wav,bona-fide
liebesbriefe_05_f000023.wav,bona-fide
