file,label
maerchen_005_f000163.wav,spoof
zweiplaneten_50_lasswitz_f000115.wav,spoof
alter_afrikaner_03_f000047.wav,spoof
sandmann_1_f000100.wav,spoof
weihnachtsabend_04_f000158.wav,spoof
weihnachtsabend_05_f000026.wav,spoof
maerchen_010_f000193.wav,spoof
Kanzlerin_27_13_f000031.wav,spoof
zweiplaneten_44_lasswitz_f000008.wav,spoof
toten_seelen_12_f000165.wav,spoof
zweiplaneten_08_lasswitz_f000164.wav,spoof
alter_afrikaner_22_f000150.wav,spoof
ferien_vom_ich_005_f000152.wav,spoof
Kanzlerin_12_13_f000029.wav,spoof
erzaehlungen_33_poe_f000146.wav,spoof
maerchen_005_f000050.wav,spoof
zweiplaneten_23_lasswitz_f000040.wav,spoof
maerchen_002_f000049.wav,spoof
Kanzlerin_17_15_f000038.wav,spoof
menschenhasser_11_f000154.wav,spoof
Kanzlerin_31_13_f000025.wav,spoof
reisenachtilsit_1_f000123.wav,spoof
frankenstein_11_f000118.wav,spoof
erzaehlungen_20_poe_f000246.wav,spoof
alter_afrikaner_29_f000020.wav,spoof
erzaehlungen_17_poe_f000061.wav,spoof
menschenhasser_17_f000061.wav,spoof
grune_gesicht_01_f000185.wav,spoof
ferien_vom_ich_012_f000239.wav,spoof
tom_sawyer_15_f000103.wav,spoof
das_letzte_marchen_013_f000237.wav,spoof
maerchen_006_f000281.wav,spoof
zweiplaneten_14_lasswitz_f000111.wav,spoof
werde_die_du_bist_05_f000119.wav,spoof
grune_gesicht_12_f000103.wav,spoof
Kanzlerin_18_17_f000019.wav,spoof
caspar_hauser_19_f000044.wav,spoof
zweiplaneten_56_lasswitz_f000098.wav,spoof
toten_seelen_06_f000121.wav,spoof
kammmacher_7_f000049.wav,spoof
toten_seelen_12_f000102.wav,spoof
zweiplaneten_12_lasswitz_f000158.wav,spoof
maerchen_005_f000076.wav,spoof
ferien_vom_ich_011_f000301.wav,spoof
zweiplaneten_03_lasswitz_f000101.wav,spoof
toten_seelen_29_f000232.wav,spoof
sandmann_1_f000116.wav,spoof
das_letzte_marchen_007_f000452.wav,spoof
grune_gesicht_03_f000118.wav,spoof
Kanzlerin_27_13_f000032.wav,spoof
frankenstein_04_f000027.wav,spoof
erzaehlungen_28_poe_f000457.wav,spoof
toten_seelen_13_f000070.wav,spoof
mein_weg_als_deutscher_und_jude_003_f000114.wav,spoof
zweiplaneten_33_lasswitz_f000141.wav,spoof
weihnachtsabend_07_f000187.wav,spoof
tom_sawyer_03_f000241.wav,spoof
das_letzte_marchen_006_f000439.wav,spoof
odysseus_19_f000107.wav,spoof
Die_Kanzlerin_direkt_34_13_f000004.wav,spoof
erzaehlungen_11_poe_f000189.wav,spoof
frankenstein_01_f000050.wav,spoof
zweiplaneten_26_lasswitz_f000149.wav,spoof
untermbirnbaum_04_f000022.wav,spoof
altehaus_013_f000103.wav,spoof
grune_haus_06_f000019.wav,spoof
untermbirnbaum_09_f000070.wav,spoof
erzaehlungen_18_poe_f000018.wav,spoof
zweiplaneten_60_lasswitz_f000104.wav,spoof
zweiplaneten_16_lasswitz_f000245.wav,spoof
toten_seelen_25_f000152.wav,spoof
toten_seelen_08_f000105.wav,spoof
tom_sawyer_01_f000114.wav,spoof
alter_afrikaner_18_f000182.wav,spoof
Kanzlerin_29_16_f000009.wav,spoof
erzaehlungen_06_poe_f000024.wav,spoof
grune_gesicht_11_f000280.wav,spoof
Kanzlerin_14_16_f000024.wav,spoof
altehaus_001_f000090.wav,spoof
tschun_14_f000177.wav,spoof
liebesbriefe_09_f000062.wav,spoof
erzaehlungen_30_poe_f000249.wav,spoof
zweiplaneten_29_lasswitz_f000050.wav,spoof
undine_07_f000016.wav,spoof
tschun_16_f000052.wav,spoof
Die_Kanzlerin_direkt_43_15_f000015.wav,spoof
untermbirnbaum_14_f000103.wav,spoof
erzaehlungen_05_poe_f000259.wav,spoof
menschenhasser_05_f000081.wav,spoof
das_letzte_marchen_006_f000231.wav,spoof
zweiplaneten_48_lasswitz_f000180.wav,spoof
caspar_hauser_13_f000046.wav,spoof
zweiplaneten_23_lasswitz_f000152.wav,spoof
frankenstein_09_f000062.wav,spoof
das_letzte_marchen_005_f000072.wav,spoof
spiegel_kaetzchen_04_f000106.wav,spoof
menschenhasser_12_f000021.wav,spoof
frankenstein_19_f000078.wav,spoof
herrnarnesschatz_01_f000197.wav,spoof
ferien_vom_ich_013_f000149.wav,spoof
grune_gesicht_02_f000138.wav,spoof
tschun_14_f000028.wav,spoof
caspar_hauser_13_f000018.wav,spoof
frankenstein_19_f000028.wav,spoof
grune_haus_12_f000029.wav,spoof
alter_afrikaner_22_f000062.wav,spoof
Kanzlerin_01_17_f000020.wav,spoof
tschun_08_f000147.wav,spoof
Die_Kanzlerin_direkt_39_07_f000016.wav,spoof
erzaehlungen_14_poe_f000262.wav,spoof
toten_seelen_22_f000050.wav,spoof
zweiplaneten_60_lasswitz_f000271.wav,spoof
caspar_hauser_10_f000003.wav,spoof
kleine_lord_13_f000003.wav,spoof
zweiplaneten_53_lasswitz_f000148.wav,spoof
das_letzte_marchen_004_f000200.wav,spoof
erzaehlungen_08_poe_f000270.wav,spoof
das_letzte_marchen_003_f000314.wav,spoof
zweiplaneten_22_lasswitz_f000056.wav,spoof
Kanzlerin_36_17_f000022.wav,spoof
kleine_lord_01_f000008.wav,spoof
toten_seelen_11_f000136.wav,spoof
alter_afrikaner_29_f000032.wav,spoof
das_letzte_marchen_004_f000237.wav,spoof
Die_Kanzlerin_direkt_13_08_f000002.wav,spoof
tom_sawyer_12_f000259.wav,spoof
zweiplaneten_06_lasswitz_f000211.wav,spoof
herrnarnesschatz_06_f000111.wav,spoof
toten_seelen_11_f000102.wav,spoof
toten_seelen_29_f000043.wav,spoof
menschenhasser_05_f000062.wav,spoof
erzaehlungen_29_poe_f000087.wav,spoof
toten_seelen_22_f000057.wav,spoof
spiegel_kaetzchen_04_f000132.wav,spoof
maedchenvommoorhof_4_f000127.wav,spoof
zweiplaneten_13_lasswitz_f000002.wav,spoof
toten_seelen_26_f000138.wav,spoof
untermbirnbaum_09_f000005.wav,spoof
tom_sawyer_08_f000055.wav,spoof
zweiplaneten_42_lasswitz_f000011.wav,spoof
maerchen_010_f000293.wav,spoof
koenigsgaukler_1_f000031.wav,spoof
das_letzte_marchen_011_f000305.wav,spoof
das_letzte_marchen_001_f000166.wav,spoof
grune_gesicht_05_f000338.wav,spoof
erzaehlungen_12_poe_f000093.wav,spoof
Kanzlerin_25_13_f000039.wav,spoof
odysseus_08_f000104.wav,spoof
zweiplaneten_35_lasswitz_f000044.wav,spoof
odysseus_09_f000114.wav,spoof
erzaehlungen_05_poe_f000163.wav,spoof
toten_seelen_30_f000098.wav,spoof
zweiplaneten_52_lasswitz_f000125.wav,spoof
sterben_07_f000002.wav,spoof
alter_afrikaner_04_f000144.wav,spoof
das_letzte_marchen_012_f000156.wav,spoof
Kanzlerin_03_16_f000004.wav,spoof
das_letzte_marchen_007_f000479.wav,spoof
erzaehlungen_16_poe_f000320.wav,spoof
ferien_vom_ich_011_f000334.wav,spoof
sterben_07_f000173.wav,spoof
ferien_vom_ich_012_f000134.wav,spoof
alter_afrikaner_09_f000113.wav,spoof
maerchen_010_f000160.wav,spoof
untermbirnbaum_13_f000066.wav,spoof
Kanzlerin_29_17_f000031.wav,spoof
alter_afrikaner_26_f000080.wav,spoof
menschenhasser_04_f000345.wav,spoof
toten_seelen_11_f000125.wav,spoof
undine_02_f000041.wav,spoof
kleine_lord_14_f000124.wav,spoof
tschun_13_f000133.wav,spoof
toten_seelen_28_f000216.wav,spoof
odysseus_09_f000025.wav,spoof
caspar_hauser_23_f000050.wav,spoof
zweiplaneten_48_lasswitz_f000138.wav,spoof
zweiplaneten_32_lasswitz_f000059.wav,spoof
menschenhasser_04_f000182.wav,spoof
alter_afrikaner_06_f000066.wav,spoof
kammmacher_2_f000048.wav,spoof
odysseus_17_f000136.wav,spoof
alter_afrikaner_05_f000255.wav,spoof
maedchenvommoorhof_5_f000053.wav,spoof
zweiplaneten_30_lasswitz_f000136.wav,spoof
werde_die_du_bist_02_f000050.wav,spoof
zweiplaneten_39_lasswitz_f000106.wav,spoof
maedchenvommoorhof_6_f000157.wav,spoof
toten_seelen_13_f000148.wav,spoof
Kanzlerin_32_12_f000026.wav,spoof
Kanzlerin_37_13_f000050.wav,spoof
caspar_hauser_20_f000114.wav,spoof
toten_seelen_03_f000261.wav,spoof
grune_gesicht_03_f000173.wav,spoof
ferien_vom_ich_003_f000050.wav,spoof
grune_haus_15_f000042.wav,spoof
caspar_hauser_14_f000130.wav,spoof
erzaehlungen_11_poe_f000057.wav,spoof
zweiplaneten_26_lasswitz_f000107.wav,spoof
ferien_vom_ich_007_f000039.wav,spoof
alter_afrikaner_18_f000245.wav,spoof
tschun_17_f000149.wav,spoof
das_letzte_marchen_006_f000342.wav,spoof
menschenhasser_11_f000002.wav,spoof
toten_seelen_24_f000094.wav,spoof
erzaehlungen_19_poe_f000079.wav,spoof
grune_gesicht_11_f000204.wav,spoof
Kanzlerin_35_16_f000043.wav,spoof
Kanzlerin_14_16_f000036.wav,spoof
ferien_vom_ich_014_f000242.wav,spoof
untermbirnbaum_13_f000127.wav,spoof
zweiplaneten_54_lasswitz_f000126.wav,spoof
alter_afrikaner_14_f000079.wav,spoof
liebesbriefe_02_f000023.wav,spoof
erzaehlungen_21_poe_f000227.wav,spoof
toten_seelen_03_f000108.wav,spoof
menschenhasser_03_f000105.wav,spoof
