file,label
MLAAD/fake/uk/griffin_lim/zvirobij_s000459.wav,spoof
MLAAD/fake/uk/griffin_lim/kaydasheva_s001528.wav,spoof
MLAAD/fake/uk/griffin_lim/kaydasheva_s000707.wav,spoof
MLAAD/fake/uk/griffin_lim/kaydasheva_s002132.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s002792.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s005303.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s001739.wav,spoof
MLAAD/fake/uk/griffin_lim/tini_zabutyh_predkiv_s000485.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s000984.wav,spoof
MLAAD/fake/uk/griffin_lim/mykola_djerya_s000874.wav,spoof
MLAAD/fake/uk/griffin_lim/dorogoyu_tsinoyu_s000328.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s002010.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s003717.wav,spoof
MLAAD/fake/uk/griffin_lim/transformations_s000013.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s005291.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s002490.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s000650.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s000028.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_17_f000144.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s000781.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s002336.wav,spoof
MLAAD/fake/uk/griffin_lim/mykola_djerya_s001190.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s001814.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s003022.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s002594.wav,spoof
MLAAD/fake/uk/griffin_lim/mykola_djerya_s001591.wav,spoof
MLAAD/fake/uk/griffin_lim/dorogoyu_tsinoyu_s000837.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_23_f000203.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s002975.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s001721.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s003213.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s000216.wav,spoof
MLAAD/fake/uk/griffin_lim/mykola_djerya_s001264.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_19_f000021.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s003932.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_23_f000202.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s007520.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s000469.wav,spoof
MLAAD/fake/uk/griffin_lim/kaydasheva_s000455.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_13_f000109.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s003288.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s001544.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s001758.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s000303.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_23_f000237.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_27_f000124.wav,spoof
MLAAD/fake/uk/griffin_lim/dorogoyu_tsinoyu_s000863.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s007833.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s000252.wav,spoof
MLAAD/fake/uk/griffin_lim/kaydasheva_s001139.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_13_f000154.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s001283.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_09_f000074.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s002074.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s001976.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s005391.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s006613.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s002918.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s000951.wav,spoof
MLAAD/fake/uk/griffin_lim/tini_zabutyh_predkiv_s000071.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s004422.wav,spoof
MLAAD/fake/uk/griffin_lim/kaydasheva_s002283.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s000486.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s001975.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s000949.wav,spoof
MLAAD/fake/uk/griffin_lim/mykola_djerya_s000604.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_12_f000041.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_04_f000111.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s003499.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s000161.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_28_f000061.wav,spoof
MLAAD/fake/uk/griffin_lim/kaydasheva_s001783.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s000636.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_23_f000076.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s002500.wav,spoof
MLAAD/fake/uk/griffin_lim/transformations_s000449.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s000746.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s002513.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_29_f000035.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s002004.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s001467.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_24_f000004.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s001140.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s000478.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s001434.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s007246.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s002475.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s006736.wav,spoof
MLAAD/fake/uk/griffin_lim/mykola_djerya_s000391.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_11_f000030.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s000668.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s001358.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s001213.wav,spoof
MLAAD/fake/uk/griffin_lim/mykola_djerya_s001265.wav,spoof
MLAAD/fake/uk/griffin_lim/kaydasheva_s001178.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s006495.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s000501.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_10_f000307.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_12_f000173.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s004332.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s003663.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s002267.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_12_f000124.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s001680.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s002360.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s000938.wav,spoof
MLAAD/fake/uk/griffin_lim/tini_zabutyh_predkiv_s000176.wav,spoof
MLAAD/fake/uk/griffin_lim/tini_zabutyh_predkiv_s000600.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s005657.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s003415.wav,spoof
MLAAD/fake/uk/griffin_lim/15YO_Capitan_s004055.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s007038.wav,spoof
MLAAD/fake/uk/griffin_lim/koni_nevynni_s000273.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_02_f000180.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s001506.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s001866.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s008091.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_27_f000165.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s000364.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s003490.wav,spoof
MLAAD/fake/uk/griffin_lim/chorna_rada_s001708.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s004629.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_14_f000251.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s003174.wav,spoof
MLAAD/fake/uk/griffin_lim/zvirobij_s007877.wav,spoof
MLAAD/fake/uk/griffin_lim/mykola_djerya_s000959.wav,spoof
MLAAD/fake/uk/griffin_lim/voly_05_f000126.wav,spoof
MLAAD/fake/uk/griffin_lim/zahar_berkut_s000073.wav,spoof
MLAAD/fake/uk/griffin_lim/kaydasheva_s000392.wav,spoof
MLAAD/fake/uk/griffin_lim/minestreli_s000182.wav,spoof
MLAAD/fake/uk/griffin_lim/fata_morgana_s000120.wav,spoof
