file,label
m-ailabs-speech/ru_RU/female/hajdurova/falshiviy_kupon/wavs/falshiviy_kupon_s000909.wav,bona-fide
m-ailabs-speech/ru_RU/male/nikolaev/argentinetz/wavs/argentinetz_s000028.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/sulamif/wavs/sulamif_s000236.wav,bona-fide
m-ailabs-speech/ru_RU/male/minaev/oblomov/wavs/oblomov_s008990.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/mnogo_shuma_iz_nichego/wavs/mnogo_shuma_iz_nichego_s001586.wav,bona-fide
m-ailabs-speech/ru_RU/male/minaev/oblomov/wavs/oblomov_s002504.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/falshiviy_kupon/wavs/falshiviy_kupon_s000202.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/mnogo_shuma_iz_nichego/wavs/mnogo_shuma_iz_nichego_s001733.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/falshiviy_kupon/wavs/falshiviy_kupon_s000532.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/mnogo_shuma_iz_nichego/wavs/mnogo_shuma_iz_nichego_s001809.wav,bona-fide
m-ailabs-speech/ru_RU/male/nikolaev/argentinetz/wavs/argentinetz_s000986.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/mnogo_shuma_iz_nichego/wavs/mnogo_shuma_iz_nichego_s001353.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s001014.wav,bona-fide
m-ailabs-speech/ru_RU/male/nikolaev/argentinetz/wavs/argentinetz_s003136.wav,bona-fide
m-ailabs-speech/ru_RU/male/minaev/oblomov/wavs/oblomov_s001927.wav,bona-fide
m-ailabs-speech/ru_RU/male/minaev/oblomov/wavs/oblomov_s007846.wav,bona-fide
m-ailabs-speech/ru_RU/male/minaev/oblomov/wavs/oblomov_s002518.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/mnogo_shuma_iz_nichego/wavs/mnogo_shuma_iz_nichego_s002327.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000349.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/mnogo_shuma_iz_nichego/wavs/mnogo_shuma_iz_nichego_s000380.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/jizn_gnora/wavs/jizn_gnora_s000482.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/sulamif/wavs/sulamif_s000111.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/mnogo_shuma_iz_nichego/wavs/mnogo_shuma_iz_nichego_s001134.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000818.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/sulamif/wavs/sulamif_s000736.wav,bona-fide
m-ailabs-speech/ru_RU/female/hajdurova/mnogo_shuma_iz_nichego/wavs/mnogo_shuma_iz_nichego_s002033.wav,bona-fide
